LAMMPS data file. CGCMM style. atom_style atomic generated by VMD/TopoTools v1.8 on Sun Apr 06 09:25:56 IST 2025
 700 atoms
 0 bonds
 0 angles
 0 dihedrals
 0 impropers
 1 atom types
 0 bond types
 0 angle types
 0 dihedral types
 0 improper types
 -50.000000 50.000000  xlo xhi
 -50.000000 50.000000  ylo yhi
 -0.267976 56.007155  zlo zhi

# Pair Coeffs
#
# 1  CA

 Masses

 1 12.010700 # CA

 Atoms # atomic

284 1 3.903312 3.410221 33.229126 # CA
285 1 5.099893 0.925494 28.941496 # CA
286 1 4.669892 2.248901 29.209473 # CA
287 1 4.449502 2.658454 30.549356 # CA
288 1 3.581908 3.746382 30.817333 # CA
289 1 3.231665 4.052381 32.157219 # CA
290 1 2.037123 4.766086 32.425194 # CA
291 1 4.996402 1.378919 26.529705 # CA
292 1 4.449502 2.658454 26.797682 # CA
293 1 4.193288 3.046602 28.137566 # CA
294 1 3.231665 4.052381 28.405542 # CA
295 1 2.855403 4.325751 29.745426 # CA
296 1 1.601694 4.929506 30.013403 # CA
297 1 1.153368 5.053236 31.353287 # CA
298 1 -0.232543 5.177970 31.621264 # CA
299 1 -0.695756 5.136280 32.961147 # CA
300 1 -2.037123 4.766086 33.229126 # CA
301 1 5.183189 0.000000 22.510052 # CA
302 1 4.996402 1.378919 22.778028 # CA
303 1 4.852682 1.821242 24.117912 # CA
304 1 4.193288 3.046602 24.385889 # CA
305 1 3.903312 3.410221 25.725775 # CA
306 1 2.855403 4.325751 25.993752 # CA
307 1 2.456151 4.564293 27.333635 # CA
308 1 1.153368 5.053236 27.601612 # CA
309 1 0.695756 5.136280 28.941496 # CA
310 1 -0.695756 5.136280 29.209473 # CA
311 1 -1.153368 5.053236 30.549356 # CA
312 1 -2.456151 4.564293 30.817333 # CA
313 1 -2.855403 4.325751 32.157219 # CA
314 1 -3.903312 3.410221 32.425194 # CA
315 1 3.581908 3.746382 23.313982 # CA
316 1 2.456151 4.564293 23.581959 # CA
317 1 2.037123 4.766086 24.921843 # CA
318 1 0.695756 5.136280 25.189819 # CA
319 1 0.232543 5.177970 26.529705 # CA
320 1 -1.153368 5.053236 26.797682 # CA
321 1 -1.601694 4.929506 28.137566 # CA
322 1 -2.855403 4.325751 28.405542 # CA
